,source,target,weight,label
7145,444476,444541,6.0,6.0
7146,444476,444539,6.0,6.0
7147,477247,460822,4.0,4.0
7148,477247,350809,4.0,4.0
7149,477247,367525,1.0,1.0
7150,477247,325267,1.0,1.0
7151,477247,460778,4.0,4.0
7152,325267,371395,3.0,3.0
7153,313415,312610,3.0,3.0
7154,313415,312611,3.0,3.0
7155,313415,312612,3.0,3.0
7156,247894,247903,3.0,3.0
7157,378967,378964,12.0,12.0
7158,444504,444541,6.0,6.0
7159,247904,247903,10.0,10.0
7160,444515,444541,6.0,6.0
7161,116836,119396,3.0,3.0
7162,116836,119388,9.0,9.0
7163,84070,84247,6.0,6.0
7164,641139,639836,60.0,60.0
7165,641139,639837,51.0,51.0
7166,444532,444544,3.0,3.0
7167,608376,458417,11.0,11.0
7168,247934,247903,7.0,7.0
7169,444545,444542,30.0,30.0
7170,444545,444541,6.0,6.0
7171,444545,444539,13.0,13.0
7172,444545,444543,7.0,7.0
7173,444545,444540,9.0,9.0
7174,444545,444544,3.0,3.0
7175,18564,18467,3.0,3.0
7176,18564,14270,2.5,2.5
7177,477323,356597,1.0,1.0
7178,356597,350809,4.0,4.0
7179,356597,460822,4.0,4.0
7180,356597,538842,8.0,8.0
7181,313484,312625,9.0,9.0
7182,313484,312626,9.0,9.0
7183,313484,312630,9.0,9.0
7184,313484,312627,3.0,3.0
7185,313484,312624,6.0,6.0
7186,477328,350809,4.0,4.0
7187,477328,460822,4.0,4.0
7188,477328,478520,4.0,4.0
7189,477328,478526,4.0,4.0
7190,477328,364100,1.0,1.0
7191,478526,350809,4.0,4.0
7192,478526,460822,4.0,4.0
7193,478526,325072,1.0,1.0
7194,18597,17151,3.0,3.0
7195,18597,7667,1.0,1.0
7196,18597,10948,4.0,4.0
7197,18597,17149,3.0,3.0
7198,18597,10843,1.0,1.0
7199,18597,17150,7.0,7.0
7200,18597,9515,5.5,5.5
7201,18597,2019,1.0,1.0
7202,18597,633112,9.5,9.5
7203,18597,4001,5.0,5.0
