,Source,Target,LineNumber,Relation,R_key,R_label
122,37992,48770,626,,4,value_local
123,37992,48771,627,,4,value_local
124,18538,59869,61,,3,data_method
125,14445,40974,129,,3,data_method
126,14445,40974,131,,3,data_method
127,38005,48770,635,,4,value_local
128,42108,43074,189,,3,data_method
129,42108,13064,192,,2,call_method
130,42108,13064,192,,4,return_method
131,38015,48770,643,,4,value_local
132,38015,48771,645,,4,value_local
133,38015,48771,645,,6,control_local
134,38015,48771,647,,4,value_local
135,38015,48771,647,,4,value_local
136,8321,59869,297,,3,data_method
137,8321,59869,297,,4,return_method
138,14470,40974,142,,3,data_method
